SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID,Churn
0,1.4456604880349857,0.4868036981131887,1.3875000208755799,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6869-FGJJC,0
0,1.4049547531963917,0.8169798333074222,1.7875216098876217,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,9350-VLHMB,0
0,-0.5489205190561197,-1.3283354571757127,-0.8037003412468154,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2995-YWTCD,0
0,1.3642490183577978,-0.2714399892424126,0.618281739059577,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8165-CBKXO,0
0,-1.1595065416350294,-1.1906238027982183,-0.9520547527479083,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7853-OETYL,0
0,-0.9559778674420595,-1.4992306427285067,-0.9164909401121094,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3352-RICWQ,0
1,0.8350744654560759,1.2915043291142099,1.3980528856984173,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,6646-VRFOL,1
0,-0.38609757970174374,-1.5075265255223318,-0.8026033698515102,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,9391-TTOYH,0
0,0.7129572609402939,1.4474669256381192,1.4529892131753082,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,9101-BWFSS,1
0,-1.2409180113122174,0.33250027814804467,-0.9423355861855031,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2080-GKCWQ,0
0,1.0793088744876398,-1.4793205240233267,-0.4529766467397956,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1074-WVEVG,0
0,1.2421318138420157,0.6162194696968583,1.3758940635132497,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0459-SPZHJ,0
0,-0.30468611002455576,0.2030845065643751,-0.20256001661949494,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,8851-RAGOV,0
0,-0.7524491932490895,0.5150096996121938,-0.5385404155736113,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,9921-ZVRHG,1
0,1.3235432835192036,0.07035038186317573,0.8820594807746965,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,9253-VIFJQ,0
1,1.4863662228735797,-0.2780766954774726,0.7254558443809077,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,8169-SAEJD,0
0,-0.4675090493789317,0.3026351000902746,-0.32191050442871477,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1396-QWFBJ,1
0,0.428017117070136,0.873391836305432,0.7522877647100761,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,5681-LLOEI,0
1,1.5677776925507676,0.8982794846869069,1.8805886630653257,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,8752-GHJFU,0
0,-0.5489205190561197,-1.3134028681468275,-0.7605235471275977,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,9862-KJTYK,0
0,0.30589991255435406,-1.5025489958460367,-0.6446175494996367,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0362-RAOQO,0
0,-0.9559778674420595,0.6095827634617982,-0.6564429011410281,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,8931-GJJIQ,1
0,1.0386031396490458,1.27159421040903,1.6315542169031096,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2239-JALAW,1
0,-1.2816237461508113,-1.4942531130522119,-1.000189857573906,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2654-VBVPB,0
0,0.590840056424512,1.6100662283970886,1.324468044501336,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,9746-MDMBK,0
0,1.0386031396490458,0.642766294637098,1.148338317271112,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,5641-DMBFJ,0
0,0.30589991255435406,1.2516840917038503,0.793687465168899,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,3352-ALMCK,0
0,0.346605647392948,0.12178485518489039,0.2534948712647428,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1921-KYSAY,0
0,1.4049547531963917,1.1936129121470758,1.9455074302394948,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8402-EIVQS,0
1,0.06166550352279012,1.1587702044130104,0.45801421820546834,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0380-NEAVX,0
0,-1.2002122764736234,-1.5207999379924515,-0.9856440168721574,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,9039-ZVJDC,0
1,1.1200146093262338,1.696343409452868,2.0300839248175357,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,8261-GWDBQ,0
1,-0.9966836022806536,0.9015978378044367,-0.6886280418792864,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,4145-UQXUQ,1
0,-0.7117434584104956,0.33084110158927976,-0.5230731188998061,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,6906-ANDWJ,1
0,1.4456604880349857,1.233433149557435,2.1281312281299263,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,6999-CHVCF,0
1,1.5677776925507676,-1.3100845150292975,-0.22364380683726337,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1635-NZATJ,0
0,1.0386031396490458,0.4934404043482487,0.9774082344546359,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1867-TJHTS,0
1,-1.2409180113122174,-1.5174815848749215,-0.9925988155183934,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,9137-NOQKA,0
0,-0.7524491932490895,0.8202981864249524,-0.4787115956736586,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1670-SVOWZ,1
0,1.5677776925507676,-1.461069581876912,-0.35372267489256937,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,6892-BOGQE,0
0,-0.7524491932490895,1.1819986762357204,-0.3877946064307529,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,6615-NGGZJ,1
0,-1.0780950719578415,-0.46390447005915153,-0.8739503894021688,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,7351-MHQVU,0
0,-0.7117434584104956,0.15165003324266044,-0.5388036887084845,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3466-BYAVD,0
0,0.9978974048104517,1.0824480827098208,1.4474165984871572,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1573-LGXBA,0
0,1.3642490183577978,-0.1254324520710933,0.7538893429472217,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,5993-JSUWV,0
1,1.4863662228735797,0.8302532457775423,1.686622180947437,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1891-FZYSA,1
0,1.4456604880349857,-0.29964599074141746,0.6798876526199243,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3067-SVMTC,0
1,0.9571916699718578,0.9911933719777464,1.3009928566418019,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1004-NOZNR,0
1,0.1023712383613841,1.1322233794727707,0.48111643579059865,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,7028-DVOIQ,1
0,0.428017117070136,-0.29135010794759253,0.0877424934341075,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,4580-TMHJU,1
0,-0.06045170099299184,0.04878108659923111,-0.12265662018545478,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,7036-ZZKBD,0
0,0.020959768684196134,-0.21502798624440272,-0.15091460332852003,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5844-QVTAT,0
0,-1.2816237461508113,0.14667250356636527,-0.9784917633747667,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3428-XZMAZ,1
0,0.46872285190873,1.1670660872068355,0.9122481335734993,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2578-JQPHZ,0
0,0.9978974048104517,-0.38094564212090193,0.3306997180663318,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2550-AEVRU,0
0,1.5270719577121736,0.0006649663950462456,0.9882243724123463,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,8597-CTXVJ,0
0,-1.2816237461508113,-1.472683817788267,-0.9999046450111266,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,9708-KFDBY,0
0,0.9164859351332638,-0.3212152860053623,0.3600546726047024,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1335-MXCSE,0
1,-0.1418631706701798,0.9795791360663916,0.1554695073802585,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,9253-QXKBE,1
0,0.020959768684196134,-0.13372833486491825,-0.11649164094383886,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5478-JJVZK,0
1,-1.1595065416350294,0.33250027814804467,-0.8734677219882344,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,9274-CNFMO,1
0,1.5270719577121736,-0.82560495986992,0.2195765157219019,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2996-XAUVF,0
0,0.1023712383613841,-1.3051069853530026,-0.6134635618729652,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,4163-KIUHY,0
0,-1.2409180113122174,-0.6331404790531808,-0.9625856781428395,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5365-LLFYV,0
1,-0.9152721326034655,0.8252757161012472,-0.6077373711894715,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,8337-UPOAQ,1
0,-1.2816237461508113,0.32088604223668943,-0.9761881234446256,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1866-OBPNR,0
0,-0.06045170099299184,-1.477661347464562,-0.7416556391283461,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,6265-FRMTQ,0
1,-0.10115743583158582,0.8485041879239571,0.1301075287207992,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,6741-EGCBI,0
1,1.1200146093262338,0.9397588986560317,1.5248847184236196,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,4250-WAROZ,0
0,1.6084834273893616,0.06371367562811567,1.0791852405110642,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1266-NZYUI,0
0,-1.1595065416350294,-1.4677062881119718,-0.972173208137808,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,7976-CICYS,0
0,-1.1595065416350294,0.15330920980142534,-0.8839108896715412,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,8120-JDCAM,0
0,-0.30468611002455576,1.1471559685016557,0.030590283738699833,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,4009-ALQFH,1
0,1.5270719577121736,0.39886734049864436,1.3121819648739161,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,6586-MYGKD,0
0,-1.2816237461508113,-1.4760021709057967,-0.999948523866939,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,8262-COGGB,0
0,-0.5489205190561197,-1.4942531130522119,-0.847645015342747,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,9967-ATRFS,0
0,-1.2816237461508113,-1.5075265255223318,-1.000365372997155,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7551-JOHTI,1
0,-0.8338606629262776,-1.480979700582092,-0.910413718582118,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0064-SUDOG,0
0,1.6084834273893616,-1.5141632317573919,-0.38812369784934453,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,3976-HXHCE,0
0,-1.2409180113122174,-1.480979700582092,-0.9908436612859048,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2342-CKIAO,0
0,0.06166550352279012,0.8269348926600121,0.3477027746935644,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,7682-AZNDK,0
0,0.18378270803857208,-0.8090131942822701,-0.39863268381636957,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3891-NLXJB,0
1,1.0386031396490458,0.8269348926600121,1.2401987019139804,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2205-LPVGL,0
0,-1.2816237461508113,-0.6430955384057709,-0.9889349310580734,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3566-HJGPK,0
1,-1.2816237461508113,0.20972121279943517,-0.9776580651143346,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3878-AVSOQ,0
0,-1.2816237461508113,-0.4804962356468015,-0.9867848671232751,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7767-UXAGJ,1
0,1.6084834273893616,0.10685226615600583,1.1010807895613586,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,6087-YPWHO,0
1,-0.8338606629262776,-1.1823279200043932,-0.8527569020448698,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0282-NVSJS,0
0,-1.2409180113122174,-1.5075265255223318,-0.9950779708717832,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0883-EIBTI,1
0,0.590840056424512,-1.5025489958460367,-0.604556154143086,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,5093-FEGLU,0
0,-1.0780950719578415,-0.6746198930223056,-0.8944856939222846,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,7593-JNWRU,1
0,1.1200146093262338,-0.37596811244460704,0.4114587521887102,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,5110-CHOPY,0
1,-1.2409180113122174,0.6261745290494481,-0.9370920629159436,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,6407-UTSLV,0
0,0.7536629957788878,0.6278337056082129,0.8809844488072974,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3720-DBRWL,0
0,1.6084834273893616,1.4806504568134191,2.4519133051682473,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,9802-CAQUT,0
0,1.6084834273893616,0.6742906492536329,1.6602729280322035,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,9225-BZLNZ,0
0,0.7943687306174818,-1.3897249898500175,-0.458198230581449,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1207-BLKSA,0
0,1.5677776925507676,0.9380997220972668,1.8459024275457707,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,3779-OSWCF,0
0,-0.1825689055087738,-1.3067661619117676,-0.7139680811108395,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,9891-NQDBD,0
1,1.5677776925507676,-0.6165487134655309,0.46251180092622024,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5227-JSCFE,0
0,1.4456604880349857,1.1488151450604207,1.916920355677838,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,9938-TKDGL,0
0,-1.2816237461508113,0.17985603474166512,-0.9780529748166447,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7465-ZZRVX,0
0,-0.8745663977648716,0.8053655973960674,-0.5743894407721895,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1173-XZPYF,0
0,-1.2002122764736234,-0.29135010794759253,-0.9351394538323,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,8824-RWFXJ,1
0,1.1607203441648277,1.273253386967795,1.8512556479548612,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,8715-KKTFG,0
0,-1.0780950719578415,0.3507512202944595,-0.8167323614230428,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8185-UPYBR,1
0,0.5501343215859179,-0.39255987803225695,0.0704103453882833,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5619-PTMIK,0
0,0.7129572609402939,0.17985603474166512,0.5415814990998283,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,9174-IHETN,0
0,1.4863662228735797,1.29814103534927,2.1775607592023842,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,6305-YLBMM,1
