SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID,Churn
1,0.8859072421329128,-0.3085962038234369,0.30524829244110024,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,6008-NAIXK,0
0,-0.21390749432259704,-0.3318118819228499,-0.3368781309603787,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0285-INHLN,0
0,0.6415039673650218,0.029689391339436846,0.36154152984773125,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,9114-AAFQH,0
0,0.845173363004931,0.6581709627449713,0.9589022660241252,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,9677-AVKED,0
0,0.31563293434116696,-0.3152292547089835,-0.05964385527494289,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,6682-QJDGB,1
0,1.6191170664365861,0.4741038006710549,1.5235758952803806,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,7564-GHCVB,0
0,0.39710069259713066,-0.3318118819228499,0.032598587382359476,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1708-PBBOA,0
1,0.6415039673650218,1.7476495706959911,1.394943423273686,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,2302-ANTDP,1
0,1.3339799125407132,1.5271006287515685,2.1915125696619553,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,4616-ULAOA,0
1,1.6191170664365861,-1.305212099376805,-0.20504968423795927,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0795-XCCTE,0
0,-0.5397785273464518,0.8356050739333416,-0.26101230357054955,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2139-FQHLM,0
0,-0.01023809868268781,-0.945369088835905,-0.4952441884257831,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3648-GZPHF,0
0,-1.028585076882234,0.2933531640399115,-0.7734262359234684,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1196-AMORA,1
0,-0.5397785273464518,-0.6584896380360171,-0.6325168127674029,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,7883-ROJOC,0
0,-0.9471173186262702,-0.535778196653406,-0.816494750368479,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,7102-JJVTX,0
0,-0.7434479229863611,0.6764118526802246,-0.5004679539956232,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,9185-TQCVP,1
0,-1.1915205933941613,-1.487620998729335,-0.9824870647417511,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,5066-GFJMM,0
0,1.4561815499246586,0.49234469060630776,1.4288427964653065,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,9140-CZQZZ,0
0,-1.1915205933941613,1.0097226596789384,-0.8735594299478711,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,3049-SOLAY,1
0,0.11196353870125773,-0.5158790439967663,-0.25252643967017646,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,4950-BDEUX,0
0,-0.8249156812423247,1.0263052868928046,-0.48071903437293667,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,8272-ONJLV,0
0,1.4969154290526405,-1.514153202271521,-0.443315109596487,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,9500-WBGRP,0
0,1.6191170664365861,-1.4909375241721081,-0.35519437226222295,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,7606-BPHHN,0
0,1.374713791668695,-0.21739175414717193,0.6772377081465465,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,9795-SHUHB,0
0,1.1710443960287857,-0.4992964167829,0.3028017186932006,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1534-OULXE,0
1,1.6191170664365861,0.8223389721622483,1.8401537217766375,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3398-GCPMU,0
0,1.5783831873086043,0.7178684207148905,1.718111570045817,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,6339-TBELP,0
0,-0.7027140438583792,0.003157187797250302,-0.5835412553995354,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,7105-BENQF,0
0,-0.8656495603703066,0.4392802835219356,-0.6271607999679467,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,8981-FJGLA,0
0,-0.0917058569386515,1.5154927897018622,0.46398905039041743,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,6647-ZEDXT,0
0,1.2525121542847495,0.3630001983381505,1.0589472952287835,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3902-MIVLE,0
0,-1.272988351650125,0.6482213864166516,-0.9654932957360688,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2013-SGDXK,1
0,-1.272988351650125,-1.4992288377790413,-0.9940366561282328,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1622-HSHSF,0
0,-1.272988351650125,0.1955156634781004,-0.9715105446836061,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1122-JWTJW,1
0,-1.272988351650125,-1.4760131596796284,-0.9937280792591284,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,8203-XJZRC,0
0,1.1710443960287857,-1.318478201147898,-0.34214597894009086,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2481-SBOYW,0
1,1.5783831873086043,0.7278179970432103,1.721351627171414,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,7472-EQOAV,0
0,-1.1100528351381977,-1.472696634236855,-0.9488742272142993,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2739-CCZMB,0
1,-0.2546413734505789,0.4658124870641217,-0.1183175428146654,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,9355-NPPFS,0
0,-0.9063834394982885,-1.1692345562231008,-0.8901344160597685,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5016-ETTFF,1
0,-1.1100528351381977,0.9666078289228859,-0.788039554796059,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,5380-AFSSK,1
0,-0.7027140438583792,1.2269550761805874,-0.2667430168539184,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,8903-WMRNW,0
0,1.374713791668695,-0.26548137306738445,0.6320973204375488,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8165-CBKXO,0
0,0.030495780445294038,-0.20910044054023877,-0.1406673246198038,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5844-QVTAT,0
0,-0.6212462856024156,-1.2969207857698717,-0.8086039990013787,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,6029-CSMJE,0
0,0.7637056047489673,-0.18090997427666614,0.3262756019500768,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,5294-CDGWY,1
0,1.6191170664365861,-0.5258286203250863,0.5521318289296174,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1814-WFGVS,0
1,-1.272988351650125,0.17893303626423404,-0.9717309567329664,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1846-XWOQN,1
0,-0.29537525257856073,-0.3500527718581028,-0.3752959511638859,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,8409-WQJUX,0
0,-0.5805124064744337,-0.8525063764382536,-0.7073687447301745,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,5087-SUURX,1
0,-0.0917058569386515,1.1838402454245351,0.3625333840698528,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,4998-IKFSE,0
1,1.0488427586448401,-0.6452235362649241,0.16605808327004545,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3445-HXXGF,1
0,0.31563293434116696,1.5038849506521554,0.9674322123343705,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2931-SVLTV,0
0,-0.6212462856024156,0.923492998166833,-0.30628493850916344,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,6198-RTPMF,0
0,-1.1100528351381977,-1.3168199384265113,-0.9473313428687768,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5349-AZPEW,0
0,1.5783831873086043,1.306551686807146,2.244146967049205,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,6257-DTAYD,0
1,-0.7027140438583792,0.5122438432629477,-0.46606163309047405,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8010-EZLOU,1
0,-0.3361091317065426,-0.9619517160497714,-0.636418106041081,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,6122-EFVKN,0
0,0.35636681346914884,0.4508881225716419,0.41291957855362643,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,9917-KWRBE,0
1,-1.2322544725221432,0.8206807094408618,-0.9314616753148324,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,5644-PDMZC,1
0,-1.272988351650125,-0.6236661208868977,-0.982398899922007,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5103-MHMHY,1
0,-0.1731736151946152,-1.300237311212645,-0.7063328080981809,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,9891-NQDBD,0
0,1.5783831873086043,0.5901821911681193,1.568517912144954,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,5702-KVQRD,0
1,0.9266411212608947,0.38124108827340336,0.8287709920817804,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,4135-FRWKJ,0
1,1.1303105169008039,1.701218214497165,2.050448858071338,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,8261-GWDBQ,0
0,-0.6619801647303973,0.4890281651635347,-0.4453649416555381,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,8652-YHIYU,0
0,0.35636681346914884,1.5387084678012752,0.984205569290692,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,5514-YQENT,0
0,-0.8656495603703066,0.8107311331125421,-0.5661066622951325,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1173-XZPYF,0
0,-0.29537525257856073,-1.4776714224010148,-0.7787602075179886,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,9621-OUPYD,0
0,-1.1507867142661796,0.43762202080054907,-0.8679609638941184,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,7786-WBJYI,1
0,0.7637056047489673,-1.3201364638692845,-0.43487332810598595,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,6407-GSJNL,0
0,-1.2322544725221432,-0.4578398487482341,-0.9484113619106425,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6629-LADHQ,0
0,0.6415039673650218,-1.4793296851224016,-0.5693467194207295,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,4361-FEBGN,0
0,-1.1507867142661796,-0.03332459207325549,-0.9029403561276044,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1564-HJUVY,0
0,-0.2546413734505789,0.3381262575173509,-0.19376458731070978,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3943-KDREE,1
0,-0.8656495603703066,0.4890281651635347,-0.6519130731111128,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,6416-YJTTB,0
0,-0.9471173186262702,-1.4925957868934947,-0.9097951708627109,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3352-RICWQ,0
1,-1.2322544725221432,-1.3400356165259242,-0.9842062787267618,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5482-PLVPE,1
1,-1.2322544725221432,1.019672236007258,-0.9225790697256105,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,4929-XIHVW,0
0,-1.272988351650125,0.17064172265730085,-0.9718411627576466,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1062-LHZOD,1
1,-0.8656495603703066,-0.14940298257031998,-0.7104104310113472,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,7446-YPODE,0
0,0.15269741782923957,0.02139807773250367,0.09870016098552561,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,7541-YLXCL,1
0,-1.1507867142661796,-1.3433521419686976,-0.9603136125761008,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5650-VDUDS,1
1,-0.9878511977542521,1.1738906690962154,-0.6021440323655481,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2754-SDJRD,0
0,1.2117782751567676,0.15405909544343452,0.8653373510706608,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0885-HMGPY,0
0,-0.37684301083452443,0.4757620633924414,-0.21633478116520863,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,6288-LBEAR,0
0,1.6191170664365861,0.6515379118594251,1.6848073093874694,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8661-BOYNW,0
0,1.4561815499246586,0.600131767496439,1.5437435977968517,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,3889-VWBID,0
0,-0.9878511977542521,0.3779245628306303,-0.7179705643044069,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,4526-RMTLL,0
0,1.2117782751567676,1.369565670219838,1.9524095785158586,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1017-FBQMM,0
0,1.6191170664365861,-1.5075201513859746,-0.3789768323882037,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,3976-HXHCE,0
0,1.2932460334127314,1.4508205435677832,2.0305897324239712,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,5966-EMAZU,0
0,-1.2322544725221432,-1.4776714224010148,-0.9873361298276786,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,4697-LUPSU,0
0,1.0081088795168585,0.014765026846957033,0.6230383852088388,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,4981-FLTMF,0
0,-1.272988351650125,-1.4925957868934947,-0.9939484913084887,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7239-HZZCX,1
0,-0.1731736151946152,-1.1493354035664611,-0.6452125468105586,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,7622-NXQZR,0
0,-1.2322544725221432,-1.495912312336268,-0.9855507922278597,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2640-LYMOV,0
0,1.5783831873086043,0.8405798620975012,1.7793420373581192,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,2400-XIWIO,0
0,0.845173363004931,0.008131975961410397,0.4801893360184024,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,7691-KGKGP,0
0,-0.05097197781066966,-0.5158790439967663,-0.3420578141203467,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4926-UMJZD,0
1,-0.01023809868268781,-0.3351284073656232,-0.19590258418950515,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6035-BXTTY,0
0,-0.9471173186262702,0.9981148206292316,-0.6100568249375843,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2344-JMOGN,1
0,1.6191170664365861,-1.446164430694669,-0.3769490415340885,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2569-WGERO,0
0,-0.4583107690904881,1.2617785933297068,-0.07244979534277853,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,4658-HCOHW,1
0,0.7637056047489673,1.5503163068509813,1.511475273770498,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,7245-JMTTQ,0
0,-0.4175768899625063,-0.3417614582511696,-0.5056917195654632,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2433-KMEAS,1
0,0.8044394838769491,-1.383150447281977,-0.44937644095389634,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1207-BLKSA,0
0,0.5193023299810762,-0.35171103457948955,0.019968976954012143,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,5906-CVLHP,1
1,-1.1100528351381977,0.6614874881877448,-0.8296313085103552,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,8242-SOQUO,0
